Stock Number,Stock Name
254732,Juniper Hotels Ltd.
314769,ECOS (India) Mobility & Hospitality Ltd.
312884,Gopal Snacks Ltd.
225011,Godavari Biorefineries Ltd.
229218,Medi Assist Healthcare Services Ltd.
305799,KFIN Technologies Pvt Ltd.
249927,Gujarat Gas Ltd
226625,MAS Financial Services Ltd.
132218,The South Indian Bank Ltd.
112455,LLOYDS METALS & ENERGY LTD
209037,RAIL VIKAS NIGAM LTD
219700,MAZAGON DOCK SHIPBUILDERS LTD
208414,INDIAN RENEWABLE ENERGY DEVELOPMENT AGENCY LTD
100092,CRISIL
212705,BHARAT DYNAMICS LTD
317201,Schloss Bangalore Limited **
132834,Camlin Fine Sciences Limited
278701,FIVE-STAR BUSINESS FINANCE LIMITED
232604,MEDPLUS HEALTH SERVICES LIMITED
279664,GLOBAL HEALTH LIMITED
224243,Vardhman Special Steels Limited
224849,ALEMBIC PHARMACEUTICALS LIMITED
209147,SAI Life Sciences Ltd
218215,Industrial and Commercial Bank of China Ltd
219185,Tencent Holdings Ltd
218205,HSBC HOLDINGS PLC
300176,Xiaomi Corporation
299146,Meituan
218135,China Construct BK-H
222589,AIA Group Ltd
218141,China Mobile Ltd
219020,BYD Company Limited - H shares
218204,Hong Kong Exchanges and Clearing Ltd
218115,Bank Of China Ltd
218275,Ping An Insurance Group Co Of China Ltd
218160,Cnooc Ltd
300155,JD.com Inc
304922,Semiconductor Manufacturing International Corp
218139,China Merchants Bank Co. Ltd. - H Shares
301611,Kuaishou Technology
220849,CLP Holdings Ltd
305855,Li Auto Inc
301010,Anta Sports Products Limited
218273,Petrochina Company Ltd
218124,BOC Hong Kong Holdings Ltd
274615,CK Hutchison Holdings Limited
280665,Netease Inc
219333,Techtronic Industries Co Ltd.
218317,Sun Hung Kai Properties
218138,China Life Insurance Co Ltd
218351,Zijin Mining Group Co Ltd
285509,Geely Auto
218149,China Shenhua - H
218145,China Petroleum -H-
294356,Link REIT NPV
300175,WuXi Biologics (Cayman) Inc.
219039,China Resources Land Ltd
218200,Hang Seng Bank
296426,Trip.com Group Ltd
220850,The Hong Kong China Gas Company Limited
224344,Baidu Inc
218231,Lenovo Group Ltd
305852,Nongfu Spring Co. Limited
223816,Power Assets Holdings Ltd
246090,Galaxy Entertainment Group Ltd
287480,CK Asset Holdings Limited
219035,China Mengniu Dairy Co
287481,WH Group Limited
303826,Citic Ltd
304916,Haier Smart Home Co Ltd
218153,China Unicom Hong Kong Ltd
218144,China Overseas Land & Investment Ltd
218246,MTR Corp Limited
276599,CSPC Pharmaceutical Group Limited
304859,ENN Energy Holdings Limited
288188,Sunny Optical Tech
249970,Shenzhou International Group Holdings Ltd
304858,China Resources Beer (Holdings) Company Limited
304917,JD Health International Inc
293113,Sino Biopharmaceutical Ltd
306652,China Hongqiao Group Limited
218147,China Resources Power Holdings Co Limited
301940,Haidilao International Holding Ltd
303827,Li Ning Company Limited
237055,Sands China Ltd
294354,CK Infrastructure Holdings Ltd
299446,Alibaba Health Information Technology Ltd
220855,Henderson Land Development Co Limited
287856,Wharf Real Estate Investment Company Ltd
307746,Hansoh Pharmaceutical Group Company Limited
226235,Tingyi (Cayman Islands) Holdings Corp
284288,New Oriental Education & Technology Group Inc
300685,China Resources Mixc Lifestyle Services Limited
218128,BYD Electronic International Co Ltd
312347,Sinopharm Group Co Ltd
301941,Longfor Group Holdings Ltd
313462,WuXi AppTec Co.Limited
307745,Chow Tai Fook Jewellery Group Limited
298794,Budweiser Brewing Company APAC Limited
303828,Xinyi Glass Holdings Ltd
226230,Hengan International Group Co Ltd
306656,Orient Overseas (International) Limited
218199,Hang Lung Properties Ltd
283647,Xinyi Solar Holdings Limited
306658,Zhongsheng Group Holdings Limited
100068,Disa India Limited
229414,EQ - NAZARA TECHNOLOGIES LTD
303322,EQ - C.E. INFO SYSTEMS LTD
303157,EQ - RATEGAIN TRAVEL TECHNOLOGIES LTD
232592,EQ - LATENT VIEW ANALYTICS LTD
208763,EQ - MTAR TECHNOLOGIES LTD
102219,EQ - BOROSIL RENEWABLES LTD
284232,EQ - HAPPIEST MINDS TECHNOLOGIES LT
296367,EQ - OLA ELECTRIC MOBILITY LTD
222055,INTERGLOBE AVIATION LIMITED
132488,DIVI'S LABORATORIES LIMITED
100295,VEDANTA LIMITED
100850,THE INDIAN HOTELS COMPANY LIMITED
100400,TATA POWER COMPANY LIMITED
111243,CHOLAMANDALAM INVEST & FINANCE CO LTD
132343,TVS MOTOR COMPANY LIMITED
223595,AVENUE SUPERMARTS LIMITED
132424,GODREJ CONSUMER PRODUCTS LIMITED
132810,POWER FINANCE CORPORATION LIMITED
200055,REC LIMITED
100490,BAJAJ HOLDINGS & INVESTMENT.LTD
130965,INDIAN OIL CORPORATION LIMITED
132155,GAIL (INDIA) LIMITED
100331,PIDILITE INDUSTRIES LIMITED
132432,UNITED SPIRITS LIMITED
217379,ICICI LOMBARD GENERAL INSURANCE COMPANY
209867,ADANI POWER LIMITED
117354,HAVELLS INDIA LIMITED
100387,SHREE CEMENT LIMITED
219442,MACROTECH DEVELOPERS LIMITED
100425,AMBUJA CEMENTS LIMITED
100420,TORRENT PHARMACEUTICALS LIMITED
132286,JINDAL STEEL & POWER LIMITED
271875,ADANI ENERGY SOLUTIONS LIMITED
100002,ABB INDIA LIMITED
100096,DABUR INDIA LIMITED
289554,ADANI GREEN ENERGY LIMITED
208461,JSW ENERGY LIMITED
100550,SIEMENS LIMITED
100530,BOSCH LIMITED
210258,ICICI PRUDENTIAL LIFE INSURANCE COMPANY
217280,INDIAN RAILWAY FINANCE CORPORATION LTD.
132321,ZYDUS LIFESCIENCES LIMITED
320028,SIEMENS ENERGY INDIA LIMITED
208361,HYUNDAI MOTOR INDIA LIMITED
216369,NHPC LIMITED
100103,BHARAT HEAVY ELECTRICALS LIMITED
208412,INDIAN RAILWAY CATERING & TOURISM CORP
209492,UTI ASSET MANAGEMENT COMPANY Limited
320028,Siemens Energy India Ltd. #
220000,Bank of America Corp
272601,Mcdonald'S Corpopration
237034,Applied Matls Inc Com
112455,Lloyds Metals & Energy Ltd.
208414,Indian Renewable Energy Development Agency Ltd
132525,Bank Of Maharashtra
217385,The New India Assurance Company Ltd.
190024,The Fertilisers and Chemicals.
107685,Wipro Ltd
208646,MSTC LTD
252076,POWER MECH PROJECTS LIMITED
231440,Allied Blenders and Distillers Limited
209038,RAILTEL CORPORATION OF INDIA LIMITED
304683,VENUS PIPES & TUBES LTD
100780,ZUARI INDUSTRIES LIMITED
100241,KIRLOSKAR BROTHERS LIMITED
104614,SARDA ENERGY & MINERALS LTD
303157,RATEGAIN TRAVEL TECHNOLOGIES LIMITED
280713,Crompton Greaves Consumer Electrical Ltd
207950,CENTRAL DEPOSITORY SERVICES (INDIA) LIMI
320627,Aditya Birla Lifestyle Brands Ltd. #
190024,Fertilizers & Chemicals Travancore Ltd.
100109,Mangalore Refinery & Petrochemicals Ltd.
237831,JSW INFRASTRUCTURE LIMITED
307332,PIRAMAL PHARMA LIMITED
100085,Chambal Fertilisers & Chemicals Ltd.
100042,BASF INDIA LTD.
132215,Axis Bank Ltd $$~~
100180,HDFC Bank Ltd ^~~
100325,Reliance Industries Ltd #~~
100209,Infosys Ltd !~~
132454,Bharti Airtel Ltd @~~
225178,CHECK POINT SOFTWARE T ORD
317899,Diageo Sp ADR Rep 4 Sh
287493,VEEVA SYSTEMS INC
235594,Northern Arc Capital Ltd
100469,THE FEDERAL BANK  LIMITED
286335,AU SMALL FINANCE BANK LIMITED
251390,NXP SEMICONDUCTORS NV
298292,APPLE INC
218241,MICROSOFT CORP
225213,NVIDIA CORPORATION
225172,BROADCOM INC
317495,PALANTIR TECHNOLOGIES INC
282023,SALESFORCE INC
218259,ORACLE CORPORATION
219469,IBM
295796,CISCO SYSTEMS INC
293119,SERVICENOW INC.
219460,ACCENTURE PLC
225197,INTUIT INC
239630,ADOBE INC
294043,ADVANCED MICRO DEVICES INC
239629,TEXAS INSTRUMENTS INC
237034,APPLIED MATERIALS INC
304863,PALO ALTO NETWORKS INC
303393,CROWDSTRIKE HOLDINGS INC
240759,ANALOG DEVICES INC
225198,KLA CORP
225199,LAM RESEARCH CORPORATION
298317,AMPHENOL CORP
225206,MICRON TECHNOLOGY INC
288162,CADENCE DESIGN SYS INC
298322,ARISTA NETWORKS INC.
298454,MOTOROLA SOLUTIONS INC
288163,SYNOPSYS INC
298392,FORTINET INC
283308,DELL TECHNOLOGIES INC
295250,ROPER TECHNOLOGIES INC
239632,AUTODESK INC
310153,FAIR ISAAC CORP
298515,TE CONNECTIVITY PLC
219464,COGNIZANT TECH SOLUTIONS
298356,CORNING INC
298395,GARTNER INC
296897,ANSYS INC
301602,MONOLITHIC POWER SYSTEM INC
298423,KEYSIGHT TECHNOLOGIES INC
272501,HP INC
296452,MICROCHIP TECHNOLOGY INC
297501,TYLER TECHNOLOGIES INC.
296898,CDW CORP/DE
279209,HEWLETT PACKARD ENTERPRISE CO
304884,ON SEMICONDUCTOR CORPORATION
219066,FIRST SOLAR INC
318585,UPL Ltd.
126951,Stylam Industries Ltd.
318188,Onesource Specialty Pharma Ltd.
219700,MAZAGOAN DOCK SHIPBUILDERS LTD.
132809,FIRSTSOURCE SOLUTIONS LTD.
100003,AEGIS LOGISTICS LTD
219691,COCHIN SHIPYARD LTD
208766,MULTI COMMODITY EXCHANGE OF INDIA LIMITED
305799,KFIN TECHNOLOGIES LTD.
212705,BHARAT DYNAMICS LTD.
208414,INDIAN RENEWABLE ENERGY DEVELOPMENT AGENCY LTD.
114043,Himatsingka Seide Ltd.
123398,Johnson Controls-Hitachi AC India Ltd.
236257,Artemis Medicare Services Ltd.
304549,Syrma Sgs Technology Ltd.
232356,Aeroflex Industries Ltd.
100214,ION Exchange India Ltd.
308651,Zaggle Prepaid Ocean Service
208345,Hi-Tech Pipes Ltd.
217400,EQ - STAR HEALTH & ALLIED INSURANCE
124051,Polyplex Corporation Ltd.
104067,ZENSAR TECHNOLGIES LTD.
313495,UNICOMMERCE ESOLUTIONS LIMITED
219464,COGNIZANT TECHNOLOGY SOLUTIONS
207673,AWL Agri Business Limited
100125,EQ - E.I.D.-PARRY (INDIA) LTD.
105537,EQ - ZEE ENTERTAINMENT ENTERPRISES
100670,EQ - GUJARAT NARMADA VALLEY FERTILI
220741,EQ - SAMMAAN CAPITAL LTD
113517,Steelcast Ltd
132443,CERA SANITARYWARE LTD
303575,ELECTRONICS MART INDIA LTD
305499,SURAJ ESTATE DEVELOPERS LTD
117206,Lumax Industries Limited
278701,Five-Star Business Finance Ltd.
208089,Nuvama Wealth & Investment Ltd.
243036,Authum Investment & Infrastucture Ltd
130019,Jubilant Pharmova Sciences Ltd
222554,Data Patterns India Ltd.
113023,Nava Bharat Ventures Ltd.
251791,Aptus Value Housing Finance
132527,Ramkrishna Forgings Ltd
267465,Shyam Metalics & Energy Ltd
200019,Transformers and Rectifiers (India) Ltd.
220674,Jupiter Wagons Ltd
132439,Olectra Greentech Ltd
219492,DB REALTY LTD
100241,Kirloskar Brothers Investment Ltd
105533,Westlife Development Ltd.
132790,Tanla platforms Ltd
114162,Welspun India Ltd.
209097,RITES Ltd.
295131,Sterling And Wilson Renewable Energy Ltd.
101425,Bombay Burmah Trading Corporation Ltd.
209038,RailTel Corporation of India Ltd.
319996,RAYMOND REALTY LIMITED
123598,The Shipping Corporation Of India Ltd.
132605,JBM Auto Ltd
229901,Rattanindia Enterprises Ltd
214816,Akums Drugs and Pharmaceuticals Ltd.
113377,MMTC Ltd.
107880,V.I.P. Industries Ltd.
210903,TVS Supply Chain Solutions Ltd
304102,Bharti Airtel Ltd. PARTLY PAID UP FV 1.25
119126,Hindustan Foods Ltd
209037,Rail Vikas Nigam Ltd
109480,Berger Paints (I) Ltd
100660,GlaxoSmithkline Pharmaceuticals Ltd
209420,TATA TECHNOLOGIES LTD.
132889,K.P.R. MILL LIMITED
101301,Tata Investment Corp Ltd
217385,The New India Assurance Company Ltd
100109,MANGALORE REFINERY AND PETROCHEMICA
100459,Procter & Gamble Hygiene & Healthca
190024,FERTILISERS AND CHEMICALS TRAVANCORE LTD.
222554,Data Patterns India Private Limited
190032,Zen Technologies Ltd
105242,Dynamatic Technologies Ltd
301603,Paras Defence & Space Technologies Ltd
305814,Dcx Systems Ltd
316596,Unimech Aerospace And Manufacturing Ltd
250958,ideaForge Technology Ltd
101455,Greaves Cotton Ltd.
126729,Goldiam International Ltd.
117498,Websol Energy System Ltd.
302244,Krsnaa Diagnostics Ltd
132663,Sasken Technologies Limited
223140,Matrimony.Com Ltd
132395,AXISCADES Technologies Limited
123618,Dredging Corporation of India Limited
288976,Hariom Pipe Industries Ltd
132375,Tips Music Ltd.
292711,Flair Writing Industries Ltd
252306,ETERNAL LIMITED
117380,Igarashi Motors Ltd
275557,Yasho Industries Limited
310589,Vasa Denticity Limited
305857,XPeng Inc
307785,Bilibili Inc
305856,SenseTime Group Inc
304918,Kingdee International Software Ltd
304919,Kingsoft Corp Ltd
298795,Midea Group Co Ltd
304923,Tongcheng-Elong Holdings Ltd
303425,Hua Hong Semiconductor Ltd
304913,ASM Pacific Technology ORD SHS
287671,China Literature Ltd
306702,Nio Inc
320113,Horizon Robotics Inc
320114,Tencent Music Entertainment Gr
304925,ZhongAn Online P&C Insurance Co Ltd
312415,East Buy Holding Ltd
296050,INDIGO PAINTS LTD
131978,Ambika Cotton Mills Ltd.
305788,Yatharth Hospital & Trauma Care Ser Ltd.
208646,MSTC Ltd.
111034,Jindal Drilling & Industries Ltd.
126521,Sanghi Industries Ltd.
210320,Interarch Building Products Ltd.
251357,Chemtech Industrial Valves Ltd.
131369,Wellwin Industry Ltd.
100252,LMW Ltd.
100266,Maharashtra Scooters Ltd.
209400,Tamilnad Mercantile Bank Ltd.
100710,Akzo Nobel India Ltd.
112179,Sunteck Realty Ltd.
226328,Anupam Rasayan India Ltd.
132468,KAMA Holdings Ltd
100133,Esab India Ltd.
220053,KIOCL Ltd.
117569,KEI INDUSTRIES LTD-INR 2 DEMAT EQ-INR 2
112455,Lloyds Metals & Energy Ltd
210174,General Insurance Corporation Of India
279664,Global Health Ltd/India
190024,FERTILIZERS & CHEMICALS TRAVANCORE LIMIT
303107,SAPPHIRE FOODS INDIA LTD
100840,EIH LTD
213429,LEMON TREE HOTELS LTD
207959,CHALET HOTELS LTD
281585,BLS INTERNATIONAL SERVICES LTD
219492,VALOR ESTATE LTD
296479,EASY TRIP PLANNERS LTD
126783,Dr.Agarwals Eye Hospital Limited
285652,Zota Health Care Limited
124394,Vimta Labs Limited
107789,Jagsonpal Pharmaceuticals Limited
117300,Gujarat Industries Power Company Limited
215367,JUBILANT FOODWORKS LIMITED
124804,AUROBINDO PHARMA LIMITED
190059,APL APOLLO TUBES LIMITED
132830,ASTRAL LIMITED
112070,UPL LIMITED
221842,CREDITACCESS GRAMEEN LIMITED
132667,SUZLON ENERGY LIMITED
112455,LLOYDS METALS AND ENERGY LIMITED
218071,MAX HEALTHCARE INSTITUTE LIMITED
294320,KPIT TECHNOLOGIES LIMITED
208280,HDFC ASSET MANAGEMENT COMPANY LIMITED
131642,MARICO LIMITED
132375,TIPS MUSIC LIMITED
132805,REDINGTON LIMITED
212705,BHARAT DYNAMICS LIMITED
280713,CROMPTON GREAVES CONSUMER ELECTRICAL LTD
254493,PB FINTECH LIMITED
200091,OIL INDIA LIMITED
132539,UNO MINDA LIMITED
100477,ASHOK LEYLAND LIMITED
223430,VEDANT FASHIONS LIMITED
281585,BLS INTERNATIONAL SERVICES LIMITED
289108,DELHIVERY LIMITED
190032,ZEN TECHNOLOGIES LIMITED
109631,HEG LIMITED
304102,BHARTI AIRTEL LIMITED - PARTLY PAID
318585,UPL LIMITED
200048,IRB INFRASTRUCTURE DEVELOPERS LIMITED
132827,PAGE INDUSTRIES LIMITED
291807,SENCO GOLD LIMITED
266384,PDS LIMITED
209420,TATA TECHNOLOGIES LIMITED
100285,Spicejet Ltd.
242461,Aditya Birla Capital Ltd
100295,Vedanta Ltd
100490,Bajaj Holdings & Investment.Ltd
217379,ICICI Lombard General Insurance Company
100093,CG Power And Industrial Solutions Ltd
132648,Yes Bank Ltd
210258,ICICI Prudential Life Insurance Company
226720,KALYAN JEWELLERS INDIA LIMITED
221645,Krishna Institute of Medical Science Ltd
305799,KFIN TECHNOLOGIES LIMITED
218533,NARAYANA HRUDAYALAYA LIMITED
100008,Amara Raja Batteries Ltd
228460,Bajaj Housing Finance Ltd
208414,Indian Renewable Energy Dev Agency Ltd
200039,RELIANCE POWER LIMITED
132144,WELSPUN CORP LTD
217400,Star Health and Allied Insurance Co Ltd
200515,ZF Comm. Vehicle Control Systems Ind Ltd
100620,The Great Eastern Shipping Company Ltd
132221,SONATA SOFTWARE LIMITED
113683,Neyveli Lignite Corporation Ltd.
222554,DATA PATTERNS (INDIA) LIMITED
100390,Reliance Infrastructure Ltd
271581,INTELLECT DESIGN ARENA   LTD
132493,ASTRA MICROWAVE PRODUCTS LIMITED
274045,RAINBOW CHILDRENS MEDICARE LIMITED
132627,JAIPRAKASH POWER VENTURES LIMITED
220512,SJVN LIMITED
100164,Godrej Industries Ltd
294914,GO DIGIT GENERAL INSURANCE LIMITED
106590,PCBL Limited
209532,VA TECH WABAG LTD
100378,Jindal Saw Ltd
215216,CRAFTSMAN AUTOMATION LIMITED
207959,CHALET HOTELS LIMITED
208196,GARDEN REACH SHIPBUILDERS & ENGINEER LTD
103310,SWAN ENERGY LIMITED
220869,TECHNO ELECTRIC & ENGINEERING COMPANY LI
200019,Transformers & Rectifiers (India) Ltd
241214,PARADEEP PHOSPHATES LIMITED
132756,Mahindra CIE Automotive Limited
215690,GRAVITA INDIA LIMITED
123596,Ircon International Limited
100940,FINOLEX INDUSTRIES LTD
131358,CHOICE INTERNATIONAL LIMITED
131431,Shakti Pumps (India) Ltd
220674,JUPITER WAGONS LIMITED
132762,Action Construction Equipment Ltd
209979,Aditya Birla Sun Life Mutual Fund
190024,Fertilizers and Chemicals Travancore Ltd
132783,Lt Foods Ltd
302427,VIJAYA DIAGNOSTIC CENTRE LIMITED
132922,EDELWEISS FINANCIAL SERVICES LIMITED
132668,Aurionpro Solution Ltd.
105533,WESTLIFE DEVELOPMENT LTD
306733,SIGNATURE GLOBAL (INDIA) LIMITED
123025,SAFARI INDUSTRIES (INDIA) LIMITED
109496,ITD CEMENTATION INDIA LIMITED
105283,KIRLOSKAR PNEUMATIC CO.LTD.
100033,FORCE MOTORS LTD.
219492,D B REALTY LIMITED
100214,Ion Exchange (India) Limited
100690,GUJARAT STATE DEVELOPMENT LOAN
123405,JM FINANCIAL SERVICES LTD
308021,NMDC Limited
100670,Gujarat Narmada Valley Fert. Co. Ltd
312314,Azad Engineering Limited
131595,CAPRI GLOBAL CAPITAL LTD
130005,INDIA CEMENTS LTD
100185,HINDUSTAN CONSTRUCTION COMPANY LIMITED
100249,Ksb Limited
293000,KPI GREEN ENERGY LIMITED
208264,GUJARAT PIPAVAV PORT LIMITED
308020,AARTI PHARMALABS LIMITED
130549,Shilpa Medicare Ltd
105714,GABRIEL INDIA LIMITED
101425,The Bombay Burmah Trading Corp. Ltd
100128,Electrosteel Casting Ltd
288451,FINE ORGANIC INDUSTRIES LIMITED
200025,ISGEC HEAVY ENGINEERING LIMITED
209097,RITES LIMITED
123598,The Shipping Corp of India Ltd
107205,TILAKNAGAR INDUSTRIES LIMITED
208763,Mtar Technologies Limited
200094,PNC INFRATECH LIMITED
223788,ETHOS LIMITED
132509,SUPRAJIT ENGINEERING LTD
132899,Kaveri Seed Company Ltd
304549,SYRMA SGS TECHNOLOGY LIMITED
282112,LLOYDS ENGINEERING WORKS LIMITED
100655,Garware Polyester Limited
232353,RHI MAGNESITA INDIA LIMITED
218933,RATTANINDIA POWER LIMITED
132605,JBM AUTO LTD
132811,AHLUWALIA CONTRACTS (INDIA) LTD
222414,DODLA DAIRY LIMITED
132181,Gujarat Minaeral Development Corp.
126367,GANESH HOUSING CORPORATION LIMITED
100109,MANGALORE REFINERY & PETROCHEMICALS LTD
223032,PC Jeweller Ltd.
311653,CELLO WORLD LIMITED
210481,Meghmani Finechem Limited
102219,Borosil Renewables Limited
315904,SAGILITY INDIA LIMITED
100219,JAIN IRRIGATION SYSTEMS LTD
301603,PARAS DEFENCE AND SPACE TECHNOLOGIES LTD
221194,TEAMLEASE SERVICES LIMITED
112179,SUNTECK REALTY LIMITED
296479,EASY TRIP PLANNERS LIMITED
235668,EMUDHRA LIMITED
132884,Refex Industries Ltd.
100187,AGI GREENPAC LIMITED
131112,Balu Forge Industries Ltd.
221083,GATEWAY DISTRIPARKS LTD
101455,GREAVES COTTAN LTD
304701,CAMPUS ACTIVEWEAR LIMITED
124230,Rashtriya Chemicals  Fertilisers Ltd.
124051,Polyplex Corporation Ltd
132900,PAISALO DIGITAL LIMITED
207945,STAR CEMENT LIMITED
305788,Yatharth Hospital & Trauma Care Serv Ltd
277585,Inox Green Energy Services Ltd
303575,ELECTRONICS MART INDIA LIMITED
117385,SYMPHONY LIMITED
100032,BAJAJ HINDUSTHAN SUGAR LIMITED
216897,Skipper Ltd.
209063,Cyient Dlm Limited
112463,Lloyds Enterprises Ltd.
119552,HERITAGE FOODS  LTD
284503,Ask Automotive Limited
227331,SUPRIYA LIFESCIENCE LIMITED
205759,CIGNITI TECHNOLOGIES LIMITED
124226,GUJARAT AMBUJA EXPORTS LIMITED
287433,ACME Solar Holdings Ltd.
221217,WONDERLA HOLIDAYS LIMITED
100404,SUNFLAG IRON AND STEEL COMPANY LIMITED
300790,Anant Raj Global Limited
120051,JAMNA AUTO INDUSTRIES LTD
132768,Fiem Industries Ltd
205704,The Orissa Minerals Development Co. Ltd
100338,PRISM JOHNSON LIMITED
132872,Sun Pharmaceutical Industries Limited
229901,RATTANINDIA ENTERPRISES LIMITED
100412,THIRUMALAI CHEMICALS LIMITED
305814,DCX SYSTEMS LIMITED
132804,TECHNOCRAFT INDUSTRIES (INDIA) LTD.
100292,HEIDELBERG CEMENT INDIA LTD
105726,IFB Industries Ltd
208646,MSTC Ltd
299229,Borosil Ltd
226627,SHARDA CROPCHEM LIMITED
100020,Bombay Dyeing  Manufacturing Co Ltd
124348,Aarti Drugs Ltd
123398,JOHNSON CONTROLS HITACHI AIR CON IND LTD
132528,DATAMATICS GLOBAL SERVICES LIMITED
237594,JTL INDUSTRIES LIMITED
287141,SHARE INDIA SECURITIES LIMITED
216564,Prince Pipes And Fittings Ltd
213488,Lux Industries Ltd
123630,NATIONAL FERTILIZERS LTD
100052,Bhansali Engineering Polymers Ltd
213133,FINEOTEX CHEMICAL LTD
256841,Imagicaaworld Entertainment Ltd
217582,INDIAN METALS & FERRO ALLOYS LIMITED
220527,SPANDANA SPHOORTY FINANCIAL LIMITED
113377,MMTC Ltd
320220,STL Networks Ltd
105509,RESPONSIVE INDUSTRIES LIMITED
215739,HATHWAY CABLE & DATACOM LIMITED
316596,Unimech Aerospace & Manufacturing ltd
112237,JAI CORP LIMITED
320456,LLOYDS ENGINEERING WORKS LIMITED
267389,QUESS CORP LIMITED
100459,Procter & Gamble Hygiene and Health Care
100126,Procter & Gamble Health Ltd
100405,SUPREME PETROCHEM LIMITED
200082,Mahindra Holiday & Resort Ltd.
100186,HINDUSTAN OIL EXPLORATION COMPANY LTD
104918,Sandur Manganese & Iron Ores Limited
100444,WEST COAST PAPER MILLS LTD
211740,HAPPY FORGINGS LIMITED
123319,BALMER LAWRIE & CO.LTD.
130367,NRB BEARING LTD.
305179,HARSHA ENGINEERS INTERNATIONAL LIMITED
130001,Gujarat Alkalies and Chemicals Ltd
209058,RAMKY INFRASTRUCTURE LIMITED
274083,LANDMARK CARS LIMITED
123261,VENKY'S (INDIA) LIMITED
190005,VEEDOL CORPORATION LIMITED
295873,HINDWARE HOME INNOVATION LIMITED
218929,Sai Silks Limited
288476,Utkarsh Small Finance Bank Limited
273557,FUSION MICRO FINANCE LTD
200556,MAITHAN ALLOYS LIMITED
132029,Sindhu Trade Links Limited
287810,ESAF Small Finance Bank Ltd
283733,Muthoot Microfin Limited
219237,DEN Networks Ltd
282626,H.G. Infra Engineering Ltd.
304869,eMemory Technology Inc
218320,Taiwan Semiconductor Manufacturing Co Ltd
304882,MongoDB Inc
308056,Chroma Ate
304878,Jentech Precision Industrial Co Ltd
305216,Bizlink Holding Inc
311534,Quanta Computer Inc.
308855,Mpi Corporation
315508,Formosa Laboratories Inc
317489,King Yuan Electronics Co Ltd
307350,Accton Technology Corporation
320058,Dynapack International Technology Corporation
308059,Wiwynn Corporation
218240,MediaTek Incorporation
304870,Eva Airways Corporation
304864,Asia Vital Components Co Ltd
304865,Aspeed Technology Inc
317900,PixArt Imaging Inc
317901,Asustek Computer Inc
318735,Symtek Automation Asia Co. Ltd
304890,Visual Photonics Epitaxy Co Ltd
320059,Advanced Energy Solution Holding Co Ltd
304868,Elite Material Co Ltd
307748,LandMark Optoelectronics Corporation
320060,Compeq Manufacturing Co Ltd
320061,MITAC Holdings Corporation
317902,Chenbro Micom Co Ltd
320062,Micro-Star International Co Ltd
320063,Elite Advanced Laser Corp
307007,Hiwin Technologies Corp
220527,Spandana Sphoorty Financial Ltd.
100660,EQ - GLAXOSMITHKLINE PHARMACEUTICA
212705,EQ - BHARAT DYNAMICS LTD
132889,EQ - K.P.R.MILL LTD
132733,EQ - SUN TV NETWORK LTD.
306651,BayCurrent Consulting Inc
299149,Nitori Holdings Co Ltd
270359,Mitsui Fudosan Co
282037,Sony Group Corporation
221494,Mitsui & Co Ltd
291282,Asahi Group Holdings Ltd
278041,Fast Retailing Co Ltd
270348,Daiwa House Industry
270364,NTT Corp
270350,East Japan Railway
291289,Tokio Marine Holdings Inc
267581,Toyota Motor Corp
291286,Recruit Holdings Co Ltd
286806,Shin Etsu Chemical Co
282030,Daikin Industries Ltd
291290,Tokyo Electron Ltd
301011,Keyence Corp
311179,Ajinomoto Co Inc
306657,TDK Corp
270351,Hitachi Ltd
282035,Nidec Corporation
219052,DENSO CORP
282032,Kao Corporation
225521,Komatsu Ltd
270365,Orix Corporation
306653,Dai-ichi Life Holdings Inc
270356,Mitsubishi UFJ Financial Group Inc
315974,Nippon Yusen Kabushiki Kaisha
270368,Sumitomo Elec Indust
291288,SMC Corp
229238,Affle 3i Limited
210072,DIXON TECHNOLOGIES (INDIA) LIMITED
209967,INDUS TOWERS LIMITED
100257,LUPIN LIMITED
132541,COFORGE LIMITED
103806,SRF LIMITED
100480,CUMMINS INDIA LIMITED
100104,HINDUSTAN PETROLEUM CORPORATION LIMITED
190071,SUNDARAM FINANCE LIMITED
132843,FORTIS HEALTHCARE LIMITED
100830,COLGATE PALMOLIVE (INDIA) LIMITED
100271,MAX FINANCIAL SERVICES LIMITED
132725,SOLAR INDUSTRIES INDIA LIMITED
103100,THE PHOENIX MILLS LIMITED
100493,BHARAT FORGE LIMITED
208883,ONE 97 COMMUNICATIONS LIMITED
123642,PI INDUSTRIES LIMITED
132779,TORRENT POWER LIMITED
100575,VOLTAS LIMITED
126299,MPHASIS LIMITED
211337,POLYCAB INDIA LIMITED
212427,ALKEM LABORATORIES LIMITED
100290,MRF LIMITED
302988,FSN E-COMMERCE VENTURES LIMITED
106395,COROMANDEL INTERNATIONAL LIMITED
132522,PETRONET LNG LIMITED
221790,MUTHOOT FINANCE LIMITED
213838,PRESTIGE ESTATES PROJECTS LIMITED
109930,SUPREME INDUSTRIES LIMITED
126371,NMDC LIMITED
214179,SONA BLW PRECISION FORGINGS LIMITED
102355,BALKRISHNA INDUSTRIES LIMITED
132644,JK CEMENT LIMITED
100368,PATANJALI FOODS LIMITED
132296,GLENMARK PHARMACEUTICALS LIMITED
132466,ORACLE FINANCIAL SERVICES SOFTWARE
